"TRI Facility ID","Facility Name","Address","Chemical Name","Industry","Year","Prior Year Release *","Current Year Release *","Percent Change","Pollution Prevention Information (Activity Codes/Text/[Reduction])","P2 Report URL"
"56284STHRNEASTH","SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE (SOUTHERN MINNESOTA BEET SUGAR COOPERATIVE)","83550 COUNTY RD 21, RENVILLE,MN 56284","Benzo[g,h,i]perylene","311313: Beet Sugar Manufacturing","2015","3.47","0","-100","Source Reduction: W29: Other changes in inventory control[-0-4%] Methods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - T01:  Operations and environmental determined that loose piles of coal from rail unloading provide oportunity for greater emissions.  Extended unloading schedule to allow coal placement by compactuion as unloaded.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=56284STHRNEASTH&ChemicalId=0000191242&ReportingYear=2015&DocCtrlNum=1315214162238&Opt=0"
"56258MNNST400WE","ARCHER DANIELS MIDLAND CO (ARCHER DANIELS MIDLAND CO)","400 W ERIE RD, MARSHALL,MN 56258","Mercury","311221: Wet Corn Milling","2013","1.07","0","-100","Source Reduction: ADM-Marshall no longer burn coal at this facility.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=56258MNNST400WE&ChemicalId=0007439976&ReportingYear=2013&DocCtrlNum=1313211853674&Opt=0"
"83338JRMCH47W10","AGROPUR (AGROPUR INC)","547 W NEZ PERCE AVE, JEROME,ID 83338","Nitric acid","311513: Cheese Manufacturing","2020","1.00","0","-100","Source Reduction: W82: Modified design or composition of product[-15-24%] - replaced chemical with a more dilute acid Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - reduced acid concentration","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=83338JRMCH47W10&ChemicalId=0007697372&ReportingYear=2020&DocCtrlNum=1320219241890&Opt=0"
"06111HPHDN100MI","SAPUTO CHEESE USA INC. (SAPUTO INC.)","100 MILK LN, NEWINGTON,CT 06111","Nitric acid","311511: Fluid Milk Manufacturing","2013","1.00","0","-100","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or proceduresSource Reduction: W52: Modified equipment, layout, or piping  Other Environmental Practices: A large reduction in the use of nitric acid was due to an automated chemical dosing system that was added at the waste water facility.  This system allows the waste water plant to monitor the chemical usage and dosing based on the pH probes in our equalization tanks.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=06111HPHDN100MI&ChemicalId=0007697372&ReportingYear=2013&DocCtrlNum=1313211318668&Opt=0"
"13656CRWLYTHERE","HP HOOD LLC (HP HOOD LLC)","20700 NYS RT 411, LAFARGEVILLE,NY 13656","Benzo[g,h,i]perylene","311513: Cheese Manufacturing","2014",".001","0","-100","Source Reduction: Source Reduction  - The facility has recently switched over from using #6 fuel oil to natural gas to fire the boilers","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=13656CRWLYTHERE&ChemicalId=0000191242&ReportingYear=2014&DocCtrlNum=1314212825905&Opt=0"
"55901STFFR24027","KERRY INGREDIENTS & FLAVOURS INC. (KERRY INC)","2402 7TH ST NW, ROCHESTER,MN 55901","Nitric acid","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2020","19,010.00","10.00","-99.95","Source Reduction: W50: Optimized reaction conditions or otherwise increased efficiency of synthesis[-5-14%] - New pH neutralization system provides better pH neutralization that converts the nitric acid in effluent into sodium nitrate. Methods to Identify SR Opportunities: T07 : STATE GOVERNMENT TECHNICAL ASSISTANCE PROGRAM - MN TAP program utilized to optimize pH neutralizationMethods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - Internal continuous improvement efforts started around reducing CIP quantities.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=55901STFFR24027&ChemicalId=0007697372&ReportingYear=2020&DocCtrlNum=1320219132762&Opt=0"
"75455PLGR11000S","PILGRIM'S PRIDE CORP MT PLEASANT COMPLEX (PILGRIMS PRIDE CORP)","MONTICELLO RD & PILGRIM AVE, MOUNT PLEASANT,TX 75455","Ammonia","311615: Poultry Processing","2017","1,079,866.00","612.00","-99.94","Source Reduction: W19: Other changes in operating practices[-15-24%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=75455PLGR11000S&ChemicalId=0007664417&ReportingYear=2017&DocCtrlNum=1317216506752&Opt=0"
"62526DMCRN4666F","ADM DECATUR COMPLEX (ARCHER DANIELS MIDLAND CO)","4666 FARIES PKWY E, DECATUR,IL 625265666","Ammonia","311221: Wet Corn Milling","2017","180,269,504.00","182,110.00","-99.9","Source Reduction: W52: Modified equipment, layout, or pipingSource Reduction: W58: Other process modificationsSource Reduction: W59: Modified stripping/cleaning equipment","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=62526DMCRN4666F&ChemicalId=0007664417&ReportingYear=2017&DocCtrlNum=1317216621464&Opt=0"
"29160TPKNCSTARR","DEVRO INC (DEVRO INC)","785 OLD SWAMP RD, SWANSEA,SC 29160","Ammonia","311613: Rendering and Meat Byproduct Processing","2017","688,766.00","863.27","-99.87","Source Reduction: W58: Other process modifications[-50-99%] - New production process implemented resulting in a >98% reduction in the requirements for ammonia. This process effected by the construction of new manufacturing line and new building.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=29160TPKNCSTARR&ChemicalId=0007664417&ReportingYear=2017&DocCtrlNum=1317215925660&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitric acid","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2014","109,845.00","161.00","-99.85","Source Reduction: W14: Changed production schedule to minimize equipment and feedstock changeovers[-5-14%]Source Reduction: W58: Other process modifications[-5-14%]  Other Environmental Practices: Waste Treatment  - This was the first full year of operation of our privately owned waste water treatment facility.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=0007697372&ReportingYear=2014&DocCtrlNum=1314212598167&Opt=0"
"4601WNSTS431W7X","NESTLE USA INC-ANDERSON (NESTLE USA INC)","4301 W 73RD ST, ANDERSON,IN 46013","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311511: Fluid Milk Manufacturing","2017","33,800.00","60.60","-99.82","Source Reduction: W19: Other changes in operating practices[-15-24%] - Longer run times in between CIP's Methods to Identify SR Opportunities: T11 : OTHER - Product validations","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=4601WNSTS431W7X&ChemicalId=N511&ReportingYear=2017&DocCtrlNum=1317215844438&Opt=0"
"51442FRMLNINDUS","SMITHFIELD FRESH MEATS CORP-DENISON (UNITED GLOBAL FOODS US HOLDINGS INC)","800 INDUSTRIAL DR, DENISON,IA 51442","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311611: Animal (except Poultry) Slaughtering","2014","3,848.00","9.00","-99.77","Source Reduction: W50: Optimized reaction conditions or otherwise increased efficiency of synthesis  Other Environmental Practices: Ways P2 Was Incorporated in Original Process Design  - process solids removed in wastewater treatment can be processed into rendered products.  The plant installed additional solids separation equipment in order to remove more solids from the wastewater treatment processes and process them.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51442FRMLNINDUS&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314213098573&Opt=0"
"28392CRLNFHWY87","SMITHFIELD-TAR HEEL (UNITED GLOBAL FOODS US HOLDINGS INC)","15855 HWY 87 WEST, TAR HEEL,NC 28392","Chlorine dioxide","311611: Animal (except Poultry) Slaughtering","2014","1,212.35","5.00","-99.59","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=28392CRLNFHWY87&ChemicalId=0010049044&ReportingYear=2014&DocCtrlNum=1314212878351&Opt=0"
"45414CRGLL3201N","CARGILL INC (CARGILL INC)","3201 NEEDMORE RD, DAYTON,OH 45414","Lead","311221: Wet Corn Milling","2021","330.01","1.51","-99.54","Source Reduction: S01: Substituted a fuel - In prior years, coal was burned to produce steam.  In 2021, coal was not burned for the production of steam. Steam produced from the burning of coal was replaced with steam generated by burning natural gas.  Source Reduction: In prior years, coal was burned to produce steam.  In 2021, coal was not burned for the production of steam. Steam produced from the burning of coal was replaced with steam generated by burning natural gas.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=45414CRGLL3201N&ChemicalId=0007439921&ReportingYear=2021&DocCtrlNum=1321219791086&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2019","774.00","5.00","-99.35","Source Reduction: W71: Other cleaning and degreasing modifications[-5-14%] - The new 3rd party chemical supply company has been having a positive affect on our chemcial usage. Methods to Identify SR Opportunities: T04 : PARTICIPATIVE TEAM MANAGEMENT - The company conducts regular internal meetings which include members of the chemical vendor, operations, sanitation and waste water treatment.Methods to Identify SR Opportunities: T03 : MATERIALS BALANCE AUDITS - Chemical company has regular onsite audits to monitor chemical usage and inventoryMethods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - The Chemical vendor has been proactive in helping optimize the cleaning operations to reduce chemical usage.   Other Environmental Practices: Waste Treatment  - The anaerobic digesting system has completed a full year of operation.   The methane production and cogeneration system has been successful.  Regular tests are conducted on the levels of nitrate compounds that leave the digest system which essentially reduces nitrate compounds to <0.11 ppm.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=N511&ReportingYear=2019&DocCtrlNum=1319218268959&Opt=0"
"98661CHRCH6211N","CHURCH & DWIGHT CO INC VANCOUVER FACILITY (CHURCH & DWIGHT CO. INC.)","6211 NE CAMPUS DR, VANCOUVER,WA 98661","Zinc compounds","311340: Nonchocolate Confectionery Manufacturing","2013","11,650.00","78.00","-99.33","Source Reduction: W13: Improved maintenance scheduling, recordkeeping, or procedures - Review manufacturing procedures and practices to identify material processing efficienciesSource Reduction: W32: Improved procedures for loading, unloading, and transfer operations - Retrain operators to minimize spillage while transfering the Zinc Compounds at all manual trasfer stations in the Blend and Manufacturing process Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - Hired a 3rd party IH to assist in evaluating airborne powders and making sugestions on how to mitigate.Methods to Identify SR Opportunities: T11 : OTHER - Review and assess outcomes to improve quality and process efficiencyMethods to Identify SR Opportunities: T05 : EMPLOYEE RECOMMENDATION (INDEPENDENT OF A FORMAL COMPANY PROGRAM) - Solicit feed back from operators on practicesMethods to Identify SR Opportunities: T01 : INTERNAL POLLUTION PREVENTION OPPORTUNITY AUDIT(S) - We performed internal assessments to identify areas wear bulk powders were wastefully spilling onto the floor or becoming airborne   Source Reduction: CHD has invested lots of money and time to upgrade its wastewater facility to mitigate zinc levels in the wastewater stream.  C&D had zero permit violations related to Zinc in 2013.  C&D has also raised employee awareness regarding waste reduction by changing many process practices.  C&D promotes and encourages its employees to have a Continues Improvement attitude.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=98661CHRCH6211N&ChemicalId=N982&ReportingYear=2013&DocCtrlNum=1313211619628&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2018","81,325.00","774.00","-99.05","Source Reduction: W71: Other cleaning and degreasing modifications[-5-14%] - Switched to a different 3rd party chemical contractor who indicated that they would reduce our chemical usage thus reducing our operating costs and decreasing our waste volume.Company is also investigating the use of Ozone to lower sanitizer and acid usage. Methods to Identify SR Opportunities: T03 : MATERIALS BALANCE AUDITS - 3rd Party Chemical Contractor will be filing monthly reports on chemical usage.Methods to Identify SR Opportunities: T10 : VENDOR ASSISTANCE - 3rd Party Chemical Contractor is reviewing all wash cycles including time and concentration in an effort to optimize usage.Ozone Company will demonstrate areas where ozone can be used to replace or lower chemical usage.   Other Environmental Practices: Waste Treatment  - Meister Dairy has added an anaerobic digestion stage prior to the aerobic digestion stage in our waste water treatment facility.  The anaerobic digester effectively destroys nitrate compounds as it also produces methane gas.  The methane gas is captured and used to operate a generate which produces energy for the waste water plant.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=N511&ReportingYear=2018&DocCtrlNum=1318217385018&Opt=0"
"53573MSCDPPOBOX","MUSCODA PROTEIN PRODUCTS (NA)","960 INDUSTRIAL DR, MUSCODA,WI 53573","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311514: Dry, Condensed, and Evaporated Dairy Product Manufacturing","2013","200,809.00","1,943.00","-99.03","Source Reduction: W58: Other process modifications  Other Environmental Practices: Facility built a biological waste water treatment plant and was in operation for the last four months of the year.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=53573MSCDPPOBOX&ChemicalId=N511&ReportingYear=2013&DocCtrlNum=1313211708300&Opt=0"
"51640MNLDR100GE","MANILDRA MILLING CO (HONAN HOLDING'S USA INC)","100 GEORGE ST, HAMBURG,IA 51640","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311221: Wet Corn Milling","2014","57,016.00","597.00","-98.95","Source Reduction: W50: Optimized reaction conditions or otherwise increased efficiency of synthesis[-50-99%]","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=51640MNLDR100GE&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212837114&Opt=0"
"48150MCHGN29601","MICHIGAN DAIRY (THE KROGER CO)","29601 INDUSTRIAL RD, LIVONIA,MI 48150","Nitric acid","311511: Fluid Milk Manufacturing","2021","954.00","10.00","-98.95","Source Reduction: S21: Optimized process conditions to increase efficiency - Adjustments to process for best utilization of cleaning agents  Source Reduction: Adjustments to process for best utilization of cleaning agents","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=48150MCHGN29601&ChemicalId=0007697372&ReportingYear=2021&DocCtrlNum=1321219661081&Opt=0"
"80701LPRNF2400E","LEPRINO FOODS CO (LEPRINO FOODS CO)","2400 E BEAVER AVE, FORT MORGAN,CO 80701","Nitrate compounds (water dissociable; reportable only when in aqueous solution)","311513: Cheese Manufacturing","2014","75,933.00","1,174.00","-98.45","Source Reduction: W58: Other process modifications - Add biological nutrient removal processes to WWT plant  Other Environmental Practices: Waste Treatment  - Added biological nutrient removal capability to WWTP","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=80701LPRNF2400E&ChemicalId=N511&ReportingYear=2014&DocCtrlNum=1314212817415&Opt=0"
"66618THQKR2200N","BIG HEART PET BRANDS (THE JM SMUCKER CO)","2200 NW BRICKYARD RD, TOPEKA,KS 66618","Zinc compounds","311111: Dog and Cat Food Manufacturing","2013","257.11","5.00","-98.06","Source Reduction: W52: Modified equipment, layout, or piping","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=66618THQKR2200N&ChemicalId=N982&ReportingYear=2013&DocCtrlNum=1313211749561&Opt=0"
"44139STFFR5750H","NESTLE USA-PREPARED FOODS DIV INC (NESTLE USA INC)","5750 HARPER RD, SOLON,OH 44139","Ammonia","311412: Frozen Specialty Food Manufacturing","2015","12,200.00","250.00","-97.95","Source Reduction: W36: Implemented inspection or monitoring program of potential spill or leak sources","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=44139STFFR5750H&ChemicalId=0007664417&ReportingYear=2015&DocCtrlNum=1315213997760&Opt=0"
"65301TYSNF19571","TYSON POULTRY INC. - PROCESSING PLANT (TYSON FOODS INC)","19571 WHITFIELD RD, SEDALIA,MO 65301","Peracetic acid","311615: Poultry Processing","2017","750.00","20.00","-97.33","Source Reduction: Source Reduction  - Have changed chemicals used in processng to eliminate one source of PAA. Source reduction should be shown in 2018.","//enviro.epa.gov/enviro/P2_EF_Query.p2_report?FacilityId=65301TYSNF19571&ChemicalId=0000079210&ReportingYear=2017&DocCtrlNum=1317216037693&Opt=0"
